time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-06T14:58:15.400Z,33.6652,-116.7632,17.5,1.1,Ml,17,136.8,0.06288207,0.12,ci,ci15486345,2014-04-06T15:00:25.591Z,"9km SSW of Idyllwild-Pine Cove, California",earthquake
2014-04-06T14:47:17.000Z,61.0322,-147.1129,7.9,1.7,ml,,,,0.83,ak,ak11217744,2014-04-06T14:59:57.724Z,"42km WSW of Valdez, Alaska",earthquake
2014-04-06T14:25:09.800Z,35.892,-97.267,5,3,ml,,,,0.39,us,usc000p7mm,2014-04-06T22:27:57.100Z,"5km S of Langston, Oklahoma",earthquake
2014-04-06T14:23:39.800Z,36.1013,-118.0573,0,2.3,Ml,27,72,0.16169675,0.15,ci,ci15486337,2014-04-06T15:06:55.078Z,"50km NE of Kernville, California",earthquake
2014-04-06T14:19:51.000Z,61.2051,-149.3931,34.2,1.5,ml,,,,0.81,ak,ak11217717,2014-04-06T14:46:34.521Z,"27km E of Anchorage, Alaska",earthquake
2014-04-06T14:19:41.100Z,34.1467,-117.453,6.6,1.7,Ml,53,46.8,0.04491576,0.25,ci,ci15486329,2014-04-06T14:30:48.080Z,"6km NNW of Fontana, California",earthquake
2014-04-06T14:17:45.300Z,44.7385,-110.7695,4.9,1.4,Ml,,144,0.04491576,0.12,uu,uu60063642,2014-04-07T22:19:08.247Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T14:17:20.000Z,65.1419,-149.2652,0.9,1.9,ml,,,,1.16,ak,ak11217714,2014-04-06T15:10:03.033Z,"63km N of North Nenana, Alaska",earthquake
2014-04-06T14:16:47.000Z,65.0868,-149.341,0.6,1.1,ml,,,,0.61,ak,ak11217713,2014-04-06T14:33:33.784Z,"57km N of North Nenana, Alaska",earthquake
2014-04-06T14:08:24.600Z,19.8252,-155.5222,14.1,1.8,Md,,108,0.07186522,0.24,hv,hv60668421,2014-04-06T14:11:55.367Z,"26km SE of Waimea, Hawaii",earthquake
2014-04-06T14:06:07.830Z,-20.4113,-71.0717,8.28,5.3,mwb,,95,0.952,0.84,us,usc000p7la,2014-04-06T22:30:35.000Z,"99km WSW of Iquique, Chile",earthquake
2014-04-06T13:54:25.100Z,47.3382,-123.1862,15.1,1.5,Ml,,86.4,0.01796631,0.26,uw,uw60733407,2014-04-07T03:24:28.906Z,"15km NNW of Shelton, Washington",earthquake
2014-04-06T13:51:40.000Z,64.5386,-147.1501,4.3,0.1,ml,,,,0.01,ak,ak11217712,2014-04-06T14:00:37.135Z,"12km W of Salcha, Alaska",earthquake
2014-04-06T13:37:31.800Z,33.9468,-117.9085,1.7,1.9,Ml,48,28.8,0.00898315,0.25,ci,ci15486313,2014-04-06T22:06:32.017Z,"3km S of Rowland Heights, California",earthquake
2014-04-06T13:24:06.000Z,60.1359,-152.2758,60,2.2,ml,,,,,ak,ak11217710,2014-04-06T13:37:23.561Z,"46km SSE of Redoubt Volcano, Alaska",earthquake
2014-04-06T13:16:19.700Z,19.3585,-155.5018,7.6,2.2,Ml,,32.4,0.04491576,0.25,hv,hv60668401,2014-04-06T13:22:04.703Z,"17km N of Pahala, Hawaii",earthquake
2014-04-06T13:11:39.000Z,61.9652,-144.0142,9.9,1.1,ml,,,,0.98,ak,ak11217706,2014-04-06T13:24:51.776Z,"54km NNE of Chitina, Alaska",earthquake
2014-04-06T13:08:40.000Z,56.7572,-153.5637,17,3.2,ml,,,,1.01,ak,ak11217704,2014-04-06T21:11:13.121Z,"90km SSE of Larsen Bay, Alaska",earthquake
2014-04-06T13:04:11.770Z,13.9808,-91.8689,62.91,4.7,mb,,141,0.563,0.95,us,usc000p7k1,2014-04-06T18:11:47.430Z,"35km S of Champerico, Guatemala",earthquake
2014-04-06T12:52:11.300Z,33.1522,-116.4528,15,1.7,Ml,39,86.4,0.11678099,0.2,ci,ci15486305,2014-04-06T13:03:07.040Z,"13km SSW of Borrego Springs, California",earthquake
2014-04-06T12:51:32.000Z,61.6834,-148.1969,24.1,1,ml,,,,0.2,ak,ak11217702,2014-04-06T13:11:13.649Z,"36km ESE of Sutton-Alpine, Alaska",earthquake
2014-04-06T12:32:37.000Z,64.5325,-147.1645,4,0.4,ml,,,,1.27,ak,ak11217698,2014-04-06T12:48:53.907Z,"12km W of Salcha, Alaska",earthquake
2014-04-06T12:29:31.000Z,51.5149,-176.1571,36.2,3.6,ml,,,,0.54,ak,ak11217696,2014-04-06T22:54:55.055Z,"53km SE of Adak, Alaska",earthquake
2014-04-06T12:11:29.000Z,64.5287,-147.1441,0.1,1,ml,,,,0.9,ak,ak11217690,2014-04-06T12:24:05.856Z,"11km W of Salcha, Alaska",earthquake
2014-04-06T12:03:35.000Z,62.2896,-149.2359,21.7,1.8,ml,,,,0.61,ak,ak11217667,2014-04-06T12:24:04.913Z,"35km ENE of Y, Alaska",earthquake
2014-04-06T11:44:14.000Z,64.5342,-147.1429,0,1.1,ml,,,,0.91,ak,ak11217664,2014-04-06T11:58:50.425Z,"11km W of Salcha, Alaska",earthquake
2014-04-06T11:39:01.800Z,44.8205,-110.7738,4.1,1.5,Ml,,201.6,0.06288207,0.12,uu,uu60063632,2014-04-07T22:14:23.187Z,"31km NE of West Yellowstone, Montana",earthquake
2014-04-06T11:33:42.800Z,37.2922,-121.6727,2.1,1.5,Md,,75.6,0.03593261,0.02,nc,nc72194650,2014-04-06T13:53:06.441Z,"14km E of Seven Trees, California",earthquake
2014-04-06T11:20:16.900Z,47.5936,-114.2203,12.4,1.7,mc,9,89.9999928000006,0.1706799,0.19,mb,mb30271,2014-04-06T11:21:31.253Z,"7km W of Pablo, Montana",earthquake
2014-04-06T10:53:42.100Z,38.8038,-122.77,1.7,0.5,Md,,108,0.00898315,0.01,nc,nc72194645,2014-04-06T11:11:04.168Z,"3km NNW of The Geysers, California",earthquake
2014-04-06T10:44:15.000Z,61.6839,-150.9502,51.5,1.7,ml,,,,1.18,ak,ak11217658,2014-04-06T11:04:09.020Z,"48km W of Willow, Alaska",earthquake
2014-04-06T10:44:11.510Z,40.6096,-116.6302,0,2.55,ml,14,121.05,1.064,0.1199,nn,nn00442972,2014-04-07T22:08:12.248Z,"25km E of Battle Mountain, Nevada",earthquake
2014-04-06T10:38:55.400Z,40.273,-124.397,24.5,2.4,Md,,241.2,0.09881468,0.12,nc,nc72194635,2014-04-08T07:17:09.527Z,"35km SW of Rio Dell, California",earthquake
2014-04-06T10:37:23.800Z,38.8443,-122.8312,2.7,0.6,Md,,172.8,0.00898315,0.01,nc,nc72194630,2014-04-06T11:00:02.982Z,"9km WNW of Cobb, California",earthquake
2014-04-06T10:37:08.600Z,37.5558,-118.8008,7.1,0.6,Md,,158.4,0.04491576,0.03,nc,nc72194640,2014-04-07T21:54:03.797Z,"18km SE of Mammoth Lakes, California",earthquake
2014-04-06T10:30:43.200Z,33.5813,-116.6267,17.5,1.2,Ml,17,79.2,0.01796631,0.08,ci,ci15486281,2014-04-06T10:33:00.581Z,"5km NE of Anza, California",earthquake
2014-04-06T10:27:58.300Z,36.0143,-117.5292,5.3,1.1,Ml,9,122.4,0.05389892,0.12,ci,ci15486273,2014-04-06T10:30:06.528Z,"29km NNW of Searles Valley, California",earthquake
2014-04-06T10:20:32.970Z,-19.8101,-70.8798,14.49,4.1,mb,,204,0.743,0.87,us,usc000p7hi,2014-04-06T18:23:11.918Z,"89km WNW of Iquique, Chile",earthquake
2014-04-06T10:19:27.000Z,64.7214,-149.3406,19,0.9,ml,,,,0.1,ak,ak11217652,2014-04-06T10:40:19.552Z,"19km NW of North Nenana, Alaska",earthquake
2014-04-06T10:15:39.350Z,31.0688,49.7352,10,4.4,mb,,80,8.358,0.93,us,usc000p7hf,2014-04-06T18:18:08.100Z,"26km SSE of Ramhormoz, Iran",earthquake
2014-04-06T10:14:15.000Z,63.5762,-150.7877,0.3,1.8,ml,,,,0.86,ak,ak11217648,2014-04-06T10:26:12.712Z,"93km WNW of Cantwell, Alaska",earthquake
2014-04-06T10:11:55.000Z,63.5176,-150.7925,7.4,1.5,ml,,,,0.46,ak,ak11217645,2014-04-06T10:26:14.662Z,"92km W of Cantwell, Alaska",earthquake
2014-04-06T10:07:00.000Z,61.6388,-150.0688,34.9,1.8,ml,,,,0.88,ak,ak11217642,2014-04-06T10:26:13.645Z,"12km S of Willow, Alaska",earthquake
2014-04-06T10:03:28.100Z,38.8368,-122.8048,2.2,0.8,Md,,118.8,0.01796631,0.01,nc,nc72194615,2014-04-06T12:31:07.613Z,"7km WNW of Cobb, California",earthquake
2014-04-06T09:58:22.520Z,37.2866667,-119.5085,32.67,1.83,md,17,160,0.1558,0.07,nc,nc72194610,2014-04-08T01:22:10.119Z,"13km ESE of Oakhurst, California",earthquake
2014-04-06T09:55:30.100Z,19.4977,-155.6938,9.2,1.1,Md,,140.4,0.00898315,0.06,hv,hv60668341,2014-04-07T18:13:58.403Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-06T09:53:53.200Z,19.4942,-155.6902,8.6,1,Md,,79.2,0.01796631,0.1,hv,hv60236078,2014-04-07T18:27:14.917Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-06T09:53:24.500Z,19.4942,-155.687,8.4,1.2,Md,,104.4,0.01796631,0.09,hv,hv60668336,2014-04-07T17:56:06.127Z,"19km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-06T09:40:54.550Z,43.0888,-126.6481,10,2.9,ml,,235,2.564,1.01,us,usc000p7gl,2014-04-06T17:43:24.266Z,"179km WNW of Port Orford, Oregon",earthquake
2014-04-06T09:37:03.230Z,48.5152,153.144,146.82,4.4,mb,,164,5.429,0.69,us,usc000p7gn,2014-04-06T17:39:32.278Z,"Kuril Islands",earthquake
2014-04-06T09:33:43.600Z,33.495,-116.491,15,1.8,Ml,50,93.6,0.06288207,0.19,ci,ci15486265,2014-04-06T09:35:55.620Z,"18km ESE of Anza, California",earthquake
2014-04-06T09:26:03.290Z,38.7999992,-122.7578354,2.3,0.88,md,10,157,0.02223,0.01,nc,nc72194600,2014-04-06T09:46:04.066Z,"2km N of The Geysers, California",earthquake
2014-04-06T09:23:06.000Z,59.9879,-151.1808,99.1,1.2,ml,,,,2.43,ak,ak11217623,2014-04-06T09:35:25.614Z,"28km NNE of Fritz Creek, Alaska",earthquake
2014-04-06T09:21:24.000Z,53.5253,-167.1724,75.9,2,ml,,,,0.18,ak,ak11217622,2014-04-06T22:54:25.496Z,"57km SW of Unalaska, Alaska",earthquake
2014-04-06T09:09:41.400Z,38.8178,-122.7967,3.1,1.5,Md,,75.6,0.00898315,0.02,nc,nc72194595,2014-04-06T11:49:08.221Z,"5km NW of The Geysers, California",earthquake
2014-04-06T09:07:33.000Z,63.5095,-151.1427,11,1.3,ml,,,,1.1,ak,ak11217620,2014-04-06T09:23:08.471Z,"110km W of Cantwell, Alaska",earthquake
2014-04-06T09:06:51.390Z,-20.7907,-70.7792,15.67,4.8,mb,,99,0.586,1.04,us,usc000p7g5,2014-04-06T17:09:22.586Z,"91km SW of Iquique, Chile",earthquake
2014-04-06T09:02:03.000Z,38.8187,-122.8122,3.9,0.8,Md,,90,0.00898315,0.03,nc,nc72194590,2014-04-06T11:22:10.365Z,"6km NW of The Geysers, California",earthquake
2014-04-06T08:59:29.500Z,33.2912,-116.2692,9.3,1.1,Ml,13,219.6,0.12576414,0.23,ci,ci15486257,2014-04-06T09:01:49.757Z,"10km ENE of Borrego Springs, California",earthquake
2014-04-06T08:53:33.200Z,38.8107,-122.8243,2.8,2,Md,,36,0,0.05,nc,nc72194580,2014-04-08T04:27:11.425Z,"6km WNW of The Geysers, California",earthquake
2014-04-06T08:32:48.400Z,19.4092,-155.6358,3.7,2.2,Ml,,118.8,0.00898315,0.08,hv,hv60668301,2014-04-07T23:46:42.889Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-06T08:19:55.300Z,38.563,-112.6902,1.9,1.9,Ml,,50.4,0.13474729,0.12,uu,uu60063617,2014-04-07T22:08:38.121Z,"32km N of Beaver, Utah",earthquake
2014-04-06T08:13:58.810Z,-19.1976,-173.5881,10,5.2,mb,,69,5.537,0.99,us,usc000p7es,2014-04-06T16:16:30.432Z,"73km SE of Neiafu, Tonga",earthquake
2014-04-06T08:04:51.000Z,62.3678,-151.696,54.7,1.6,ml,,,,1.18,ak,ak11217603,2014-04-06T08:24:13.117Z,"82km W of Talkeetna, Alaska",earthquake
2014-04-06T08:02:21.000Z,64.3829,-149.6763,16.9,1,ml,,,,0.78,ak,ak11217600,2014-04-06T08:24:12.207Z,"34km SW of North Nenana, Alaska",earthquake
2014-04-06T07:46:42.900Z,38.8408,-122.7998,3.6,1.1,Md,,61.2,0.00898315,0.07,nc,nc72194575,2014-04-06T08:15:04.232Z,"6km WNW of Cobb, California",earthquake
2014-04-06T07:38:11.000Z,53.2771,-165.7173,19.6,1.8,ml,,,,0.15,ak,ak11217599,2014-04-06T22:41:14.492Z,"85km SE of Unalaska, Alaska",earthquake
2014-04-06T07:36:53.670Z,-20.8783,-70.6819,21.44,3.9,mwr,,146,0.498,0.51,us,usc000p7e2,2014-04-06T15:39:52.466Z,"91km SW of Iquique, Chile",earthquake
2014-04-06T07:28:54.580Z,38.8185005,-122.8126678,3.97,0.55,md,11,80,0.005291,0.03,nc,nc72194565,2014-04-06T08:15:04.230Z,"6km NW of The Geysers, California",earthquake
2014-04-06T07:27:39.600Z,38.8382,-122.8047,2.4,0.9,Md,,72,0.01796631,0.03,nc,nc72194560,2014-04-06T07:56:02.200Z,"7km WNW of Cobb, California",earthquake
2014-04-06T07:27:16.600Z,33.1552,-116.472,12.9,2.3,Ml,72,39.6,0.12576414,0.23,ci,ci15486249,2014-04-06T07:38:37.250Z,"14km SW of Borrego Springs, California",earthquake
2014-04-06T07:16:27.500Z,33.1597,-116.4652,14.7,1.3,Ml,32,93.6,0.11678099,0.19,ci,ci15486241,2014-04-06T07:18:44.023Z,"13km SW of Borrego Springs, California",earthquake
2014-04-06T07:08:05.190Z,34.0091667,-116.9688333,11.07,0.88,ml,31,72,0.04629,0.13,ci,ci15486233,2014-04-08T20:30:31.390Z,"4km N of Cherry Valley, California",earthquake
2014-04-06T06:37:59.830Z,25.5867,93.999,55.24,4.4,mb,,110,4.827,0.74,us,usc000p7dd,2014-04-06T14:40:39.839Z,"14km SW of Kohima, India",earthquake
2014-04-06T06:33:48.000Z,37.6377,-119.0142,4.8,0.8,Md,,46.8,0,0.06,nc,nc72194535,2014-04-07T21:13:04.246Z,"3km WSW of Mammoth Lakes, California",earthquake
2014-04-06T06:26:33.200Z,38.8192,-122.812,3.8,0.6,Md,,82.8,0,0.04,nc,nc72194530,2014-04-06T08:53:03.233Z,"6km NW of The Geysers, California",earthquake
2014-04-06T06:06:01.400Z,33.594,-116.8215,10.13,1.17,ml,42,47,0.04208,0.14,ci,ci15486225,2014-04-08T18:46:13.750Z,"14km WNW of Anza, California",earthquake
2014-04-06T06:05:27.600Z,36.073,-89.7923,7.2,2,md,17,79.1999936640005,0.07186522,0.06,nm,nm040614b,2014-04-06T14:08:07.092Z,"3km ESE of Steele, Missouri",earthquake
2014-04-06T06:01:54.000Z,44.7935,-110.7803,4.1,1.8,Ml,,97.2,0.05389892,0.17,uu,uu60063612,2014-04-07T21:58:48.043Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-04-06T05:36:35.300Z,38.818,-122.8127,4.1,0.5,Md,,68.4,0.00898315,0.02,nc,nc72194525,2014-04-06T08:53:03.231Z,"6km NW of The Geysers, California",earthquake
2014-04-06T05:31:20.000Z,63.2444,-150.3807,100,1.6,ml,,,,0.79,ak,ak11217577,2014-04-06T05:47:04.515Z,"73km WSW of Cantwell, Alaska",earthquake
2014-04-06T05:28:45.900Z,38.7747,-122.7233,2.8,0.5,Md,,108,0.00898315,0.01,nc,nc72194520,2014-04-06T06:02:03.831Z,"2km E of The Geysers, California",earthquake
2014-04-06T05:13:10.000Z,38.7692,-122.7398,1.7,1.4,Md,,82.8,0.01796631,0.05,nc,nc72194510,2014-04-06T07:42:05.772Z,"1km ESE of The Geysers, California",earthquake
2014-04-06T05:10:21.000Z,61.8736,-152.0781,109,1.5,ml,,,,0.28,ak,ak11217575,2014-04-06T22:41:16.744Z,"108km W of Willow, Alaska",earthquake
2014-04-06T05:09:35.280Z,35.7248333,-118.049,5.09,1.02,ml,14,73,0.1551,0.1,ci,ci15486209,2014-04-08T18:27:58.730Z,"22km ENE of Weldon, California",earthquake
2014-04-06T05:08:16.580Z,35.7218333,-118.0508333,8.53,1.01,ml,14,74,0.1578,0.16,ci,ci15486217,2014-04-08T18:25:50.404Z,"22km ENE of Weldon, California",earthquake
2014-04-06T04:20:30.300Z,45.6756,-112.4463,1.2,1.7,mc,7,115.199990784001,0.1437304,0.43,mb,mb30269,2014-04-06T04:22:28.881Z,"34km SW of Whitehall, Montana",earthquake
2014-04-06T04:17:43.000Z,63.4668,-149.0068,11.8,1.1,ml,,,,0.47,ak,ak11217565,2014-04-06T04:33:13.346Z,"8km NNW of Cantwell, Alaska",earthquake
2014-04-06T04:08:42.900Z,38.837,-122.8253,2.4,1.7,Md,,39.6,0.00898315,0.02,nc,nc72194500,2014-04-06T07:02:06.503Z,"8km NW of The Geysers, California",earthquake
2014-04-06T04:08:04.000Z,63.1114,-151.4241,0,1.4,ml,,,,1.01,ak,ak11217562,2014-04-06T04:19:25.327Z,"110km NW of Talkeetna, Alaska",earthquake
2014-04-06T04:06:04.040Z,53.1385,153.1909,500.5,4.2,mb,,125,2.716,0.39,us,usc000p79y,2014-04-06T12:08:34.514Z,"290km NW of Ozernovskiy, Russia",earthquake
2014-04-06T04:03:15.520Z,-17.9861,-178.5063,569.63,4.4,mb,,80,7.636,1.06,us,usc000p79k,2014-04-06T12:05:47.178Z,"283km SE of Lambasa, Fiji",earthquake
2014-04-06T04:00:49.390Z,38.7916679,-122.7259979,2.39,1.04,md,15,66,0.007472,0.03,nc,nc72194495,2014-04-06T06:31:06.990Z,"3km S of Cobb, California",earthquake
2014-04-06T03:57:07.040Z,33.8913333,-116.683,15.03,0.87,ml,30,68,0.1112,0.19,ci,ci15486201,2014-04-08T18:18:47.900Z,"10km ESE of Cabazon, California",earthquake
2014-04-06T03:51:25.170Z,33.1555,-116.458,14.83,0.88,ml,22,149,0.1175,0.2,ci,ci15486193,2014-04-08T18:12:27.080Z,"13km SW of Borrego Springs, California",earthquake
2014-04-06T03:46:18.000Z,60.1874,-153.7513,100,2.6,ml,,,,1.66,ak,ak11217558,2014-04-06T11:48:54.430Z,"64km WSW of Redoubt Volcano, Alaska",earthquake
2014-04-06T03:40:34.240Z,38.8351669,-122.7730026,2.59,1.19,md,13,77,0.007884,0.02,nc,nc72194490,2014-04-06T06:35:08.386Z,"4km WNW of Cobb, California",earthquake
2014-04-06T03:03:52.000Z,63.0671,-148.9399,1.7,0.9,ml,,,,0.4,ak,ak11217556,2014-04-06T03:23:23.130Z,"36km S of Cantwell, Alaska",earthquake
2014-04-06T02:50:38.380Z,33.8951667,-116.7293333,20.47,0.8,ml,24,50,0.1541,0.15,ci,ci15486177,2014-04-08T18:08:50.420Z,"5km ESE of Cabazon, California",earthquake
2014-04-06T02:49:43.770Z,35.6716667,-118.4606667,10.33,0.92,ml,8,114,0.01404,0.12,ci,ci15486185,2014-04-08T18:05:20.265Z,"3km S of Wofford Heights, California",earthquake
2014-04-06T02:44:58.000Z,64.5411,-149.8252,24.6,0.9,ml,,,,0.24,ak,ak11217555,2014-04-06T03:09:34.837Z,"34km W of North Nenana, Alaska",earthquake
2014-04-06T02:28:11.000Z,60.0426,-152.4422,68.7,2.2,ml,,,,0.57,ak,ak11217551,2014-04-06T02:40:02.211Z,"45km NW of Anchor Point, Alaska",earthquake
2014-04-06T02:27:40.500Z,44.7445,-110.7648,7.1,1.7,Ml,,151.2,0.04491576,0.15,uu,uu60063597,2014-04-07T21:51:02.965Z,"28km ENE of West Yellowstone, Montana",earthquake
2014-04-06T02:27:33.500Z,38.7442,-122.7325,2.7,1.7,Md,,205.2,0.00898315,0.01,nc,nc72194460,2014-04-06T05:40:11.557Z,"4km SSE of The Geysers, California",earthquake
2014-04-06T02:27:22.370Z,38.7493333,-122.7331667,2,2.07,md,55,27,0.009508,0.06,nc,nc72194450,2014-04-08T02:17:07.032Z,"3km SSE of The Geysers, California",earthquake
2014-04-06T02:27:05.500Z,38.7452,-122.7323,2.5,1.8,Md,,201.6,0.00898315,0.03,nc,nc72194455,2014-04-06T04:46:10.739Z,"4km SSE of The Geysers, California",earthquake
2014-04-06T02:22:54.200Z,44.7445,-110.77,7.8,1.6,Ml,,151.2,0.05389892,0.11,uu,uu60063592,2014-04-07T21:46:22.921Z,"28km ENE of West Yellowstone, Montana",earthquake
2014-04-06T02:18:12.700Z,44.7328,-110.7755,3.1,0.1,Md,,147.6,0.07186522,0.06,uu,uu60004375,2014-04-08T18:14:57.265Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T02:17:50.800Z,44.7385,-110.7707,5.1,1.3,Ml,,144,0.04491576,0.1,uu,uu60063582,2014-04-08T18:08:11.166Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T02:10:39.000Z,63.0429,-151.4274,0.7,1.7,ml,,,,1.18,ak,ak11217548,2014-04-06T02:25:23.916Z,"104km NW of Talkeetna, Alaska",earthquake
2014-04-06T01:45:09.800Z,44.7382,-110.7677,5.1,1.7,Ml,,144,0.04491576,0.14,uu,uu60063572,2014-04-07T21:40:07.870Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T01:41:08.600Z,36.0948,-91.4577,14.2,2.1,md,7,172.799986176001,0.2425451,0.28,nm,nm040614a,2014-04-06T13:52:53.975Z,"18km NNE of Cave City, Arkansas",earthquake
2014-04-06T01:27:56.500Z,18.8445,-156.795,28.7,2.5,Md,,320.4,0.97018051,0.11,hv,hv60668176,2014-04-06T09:30:25.250Z,"111km WSW of Hawaiian Ocean View, Hawaii",earthquake
2014-04-06T01:24:18.600Z,44.7373,-110.7717,7.6,2.1,Ml,,140.4,0.05389892,0.16,uu,uu60063562,2014-04-07T21:26:31.701Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T01:21:15.200Z,44.7273,-110.7713,4.9,2.5,Ml,,126,0.04491576,0.16,uu,uu60063557,2014-04-07T15:21:15.584Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T01:19:29.300Z,44.7282,-110.7735,5.1,2.8,Ml,,72,0.05389892,0.18,uu,uu60063552,2014-04-07T14:43:00.934Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-04-06T01:17:52.870Z,36.036,-117.7675,2.13,0.04,ml,5,231,0.008962,0.08,ci,ci15486169,2014-04-08T18:04:10.256Z,"43km N of China Lake Acres, California",earthquake
2014-04-06T00:44:42.810Z,50.2166,-129.8902,10,4.5,mb,,73,2.265,0.97,us,usc000p76p,2014-04-06T08:47:22.681Z,"183km WSW of Port Hardy, Canada",earthquake
2014-04-06T00:39:04.490Z,33.1595,-116.4565,14.55,1.1,ml,31,120,0.1133,0.16,ci,ci15486161,2014-04-08T18:01:54.640Z,"13km SW of Borrego Springs, California",earthquake
2014-04-06T00:32:05.280Z,38.8185005,-122.8143311,3.8,0.45,md,7,82,0.005911,0.02,nc,nc72194430,2014-04-06T00:47:03.724Z,"6km NW of The Geysers, California",earthquake
2014-04-06T00:31:22.000Z,62.201,-150.0694,11.6,1.5,ml,,,,0.64,ak,ak11217540,2014-04-06T00:53:40.542Z,"12km WNW of Y, Alaska",earthquake
2014-04-06T00:30:06.200Z,44.8048,-110.772,4.6,2.4,Ml,,100.8,0.05389892,0.16,uu,uu60063537,2014-04-07T21:33:51.802Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-04-06T00:23:35.120Z,33.1581667,-116.4581667,14.34,1.09,ml,25,125,0.115,0.17,ci,ci15486153,2014-04-08T17:57:49.970Z,"13km SW of Borrego Springs, California",earthquake
2014-04-06T00:21:43.190Z,38.8115005,-122.817337,2.92,0.9,md,12,140,0.01316,0.01,nc,nc72194425,2014-04-06T00:23:37.210Z,"6km NW of The Geysers, California",earthquake
2014-04-06T00:17:32.400Z,39.4383,-122.9233,9.2,2.1,Md,,32.4,0.05389892,0.13,nc,nc72194420,2014-04-08T04:00:13.368Z,"30km NE of Redwood Valley, California",earthquake
2014-04-06T00:15:06.200Z,36.5358,-121.1217,2.9,1.7,Md,,68.4,0.04491576,0.02,nc,nc72194415,2014-04-06T03:22:10.546Z,"22km NE of Soledad, California",earthquake
2014-04-06T00:09:16.700Z,38.8193,-122.8128,3.8,0.4,Md,,79.2,0.00898315,0.02,nc,nc72194410,2014-04-06T02:53:07.504Z,"6km NW of The Geysers, California",earthquake
2014-04-06T00:04:42.000Z,62.7918,-150.9328,46,1.4,ml,,,,2.25,ak,ak11217536,2014-04-06T00:19:27.782Z,"67km NW of Talkeetna, Alaska",earthquake
2014-04-06T00:02:17.960Z,33.164,-116.4538333,14.68,1.28,ml,24,126,0.1084,0.21,ci,ci15486145,2014-04-08T17:54:14.510Z,"12km SW of Borrego Springs, California",earthquake
2014-04-06T00:00:38.900Z,33.1553333,-116.4673333,14.73,2.94,ml,107,22,0.1202,0.23,ci,ci15486137,2014-04-07T18:22:42.120Z,"14km SW of Borrego Springs, California",earthquake
2014-04-05T23:55:13.000Z,62.6046,-149.1384,58.5,0.9,ml,,,,0.25,ak,ak11217533,2014-04-06T22:41:15.491Z,"59km ENE of Talkeetna, Alaska",earthquake
2014-04-05T23:35:42.000Z,38.83,-122.868,3.6,0.8,Md,,111.6,0.00898315,0.02,nc,nc72194400,2014-04-05T23:51:07.473Z,"11km WNW of The Geysers, California",earthquake
2014-04-05T23:29:57.700Z,19.3463,-155.2168,7.7,3,ml,,61.1999951040004,0.02694946,0.08,hv,hv60668161,2014-04-07T22:44:09.092Z,"9km SSE of Volcano, Hawaii",earthquake
2014-04-05T23:28:46.820Z,-2.6768,138.3322,46.82,4.4,mb,,101,6.08,0.58,us,usc000p751,2014-04-06T07:31:25.739Z,"250km W of Abepura, Indonesia",earthquake
2014-04-05T23:07:01.670Z,36.0986667,-118.0505,0.02,0.78,ml,8,248,0.1596,0.13,ci,ci15486129,2014-04-08T17:47:10.137Z,"51km NE of Kernville, California",earthquake
2014-04-05T22:57:20.100Z,40.2467,-121.1562,7.4,2.3,Md,,115.2,0.09881468,0.13,nc,nc72194375,2014-04-08T02:44:04.962Z,"9km SE of Chester, California",earthquake
2014-04-05T22:53:42.400Z,38.8175,-122.8172,2.8,0.5,Md,,108,0.00898315,0.02,nc,nc72194370,2014-04-05T23:22:04.299Z,"6km NW of The Geysers, California",earthquake
2014-04-05T22:44:50.100Z,38.8093,-122.8127,2.6,1.3,Md,,108,0.00898315,0.02,nc,nc72194360,2014-04-06T01:59:06.641Z,"6km NW of The Geysers, California",earthquake
2014-04-05T22:41:43.900Z,40.2488,-121.1583,2,1.7,Md,,133.2,0.09881468,0.07,nc,nc72194355,2014-04-08T06:18:08.244Z,"8km SE of Chester, California",earthquake
2014-04-05T22:31:40.000Z,59.8657,-149.9713,51.4,2.7,ml,,,,0.9,ak,ak11217381,2014-04-06T06:34:15.536Z,"39km SW of Seward, Alaska",earthquake
2014-04-05T22:21:02.490Z,35.825,-117.8361667,1.61,0.55,ml,10,134,0.0601,0.12,ci,ci15486121,2014-04-08T17:46:05.127Z,"19km N of Inyokern, California",earthquake
2014-04-05T22:11:38.000Z,57.2225,-153.637,41,2.5,ml,,,,0.28,ak,ak11217378,2014-04-06T06:14:18.649Z,"40km SSE of Larsen Bay, Alaska",earthquake
